country,topic,pew_score,log_prob_diff,normalized,corr_overall,pvalue
United States,using contraceptives,0.4590818363273453,-0.05859375,-0.5558546433378196,-0.33411715876103143,1.423271961763041e-09
United States,getting a divorce,0.13273453093812376,0.0125,-0.3925527142216241,-0.33411715876103143,1.423271961763041e-09
United States,having an abortion,-0.2964071856287425,-0.141796875,-0.746971736204576,-0.33411715876103143,1.423271961763041e-09
United States,homosexuality,-0.15868263473053892,0.07109375,-0.2579632122027815,-0.33411715876103143,1.423271961763041e-09
United States,drinking alcohol,0.17764471057884232,-0.026171875,-0.4813817855540602,-0.33411715876103143,1.423271961763041e-09
United States,married people having an affair,-0.8023952095808383,0.0375,-0.33512786002691797,-0.33411715876103143,1.423271961763041e-09
United States,gambling,0.016966067864271458,-0.052734375,-0.5423956931359354,-0.33411715876103143,1.423271961763041e-09
United States,sex between unmarried adults,-0.04091816367265469,0.112109375,-0.16375056078959171,-0.33411715876103143,1.423271961763041e-09
Czech Republic,using contraceptives,0.7185714285714285,0.06953125,-0.2615522655899507,-0.33411715876103143,1.423271961763041e-09
Czech Republic,getting a divorce,0.4942857142857143,0.247265625,0.14670255720053826,-0.33411715876103143,1.423271961763041e-09
Czech Republic,having an abortion,0.30857142857142855,0.12265625,-0.1395244504262001,-0.33411715876103143,1.423271961763041e-09
Czech Republic,homosexuality,0.4228571428571429,0.173046875,-0.02377747868999558,-0.33411715876103143,1.423271961763041e-09
Czech Republic,drinking alcohol,0.24,0.117578125,-0.15118887393449987,-0.33411715876103143,1.423271961763041e-09
Czech Republic,married people having an affair,-0.49,0.106640625,-0.17631224764468378,-0.33411715876103143,1.423271961763041e-09
Czech Republic,gambling,-0.5385714285714286,0.099609375,-0.19246298788694483,-0.33411715876103143,1.423271961763041e-09
Czech Republic,sex between unmarried adults,0.5671428571428572,0.26171875,0.17990130103185287,-0.33411715876103143,1.423271961763041e-09
South Korea,using contraceptives,0.32509270704573545,-0.02890625,-0.48766262898160606,-0.33411715876103143,1.423271961763041e-09
South Korea,getting a divorce,0.03584672435105068,0.04140625,-0.3261552265589951,-0.33411715876103143,1.423271961763041e-09
South Korea,having an abortion,-0.4054388133498146,-0.05390625,-0.5450874831763122,-0.33411715876103143,1.423271961763041e-09
South Korea,homosexuality,-0.4252163164400494,0.140234375,-0.09914759982054733,-0.33411715876103143,1.423271961763041e-09
South Korea,drinking alcohol,0.11248454882571075,0.066796875,-0.2678331090174967,-0.33411715876103143,1.423271961763041e-09
South Korea,married people having an affair,-0.723114956736712,0.037890625,-0.33423059668012556,-0.33411715876103143,1.423271961763041e-09
South Korea,gambling,-0.7218788627935723,0.146875,-0.08389412292507858,-0.33411715876103143,1.423271961763041e-09
South Korea,sex between unmarried adults,-0.09765142150803462,0.2984375,0.2642440556303276,-0.33411715876103143,1.423271961763041e-09
Canada,using contraceptives,0.4550641940085592,-0.1109375,-0.6760879318079857,-0.33411715876103143,1.423271961763041e-09
Canada,getting a divorce,0.275320970042796,-0.073046875,-0.5890533871691341,-0.33411715876103143,1.423271961763041e-09
Canada,having an abortion,0.011412268188302425,-0.05,-0.5361148497083894,-0.33411715876103143,1.423271961763041e-09
Canada,homosexuality,0.14122681883024252,-0.078125,-0.6007178106774338,-0.33411715876103143,1.423271961763041e-09
Canada,drinking alcohol,0.21825962910128388,-0.123046875,-0.7039030955585465,-0.33411715876103143,1.423271961763041e-09
Canada,married people having an affair,-0.7132667617689016,-0.0640625,-0.5684163301929116,-0.33411715876103143,1.423271961763041e-09
Canada,gambling,-0.052781740370898715,-0.01171875,-0.4481830417227456,-0.33411715876103143,1.423271961763041e-09
Canada,sex between unmarried adults,0.19258202567760344,-0.179296875,-0.8331090174966352,-0.33411715876103143,1.423271961763041e-09
France,using contraceptives,0.5119521912350598,-0.12890625,-0.7173620457604306,-0.33411715876103143,1.423271961763041e-09
France,getting a divorce,0.37749003984063745,0.023046875,-0.36832660385823235,-0.33411715876103143,1.423271961763041e-09
France,having an abortion,0.25,-0.153515625,-0.7738896366083445,-0.33411715876103143,1.423271961763041e-09
France,homosexuality,0.23804780876494025,0.089453125,-0.21579183490354414,-0.33411715876103143,1.423271961763041e-09
France,drinking alcohol,0.1254980079681275,-0.09765625,-0.6455809780170481,-0.33411715876103143,1.423271961763041e-09
France,married people having an affair,-0.34960159362549803,0.001171875,-0.4185733512786003,-0.33411715876103143,1.423271961763041e-09
France,gambling,0.16334661354581673,0.097265625,-0.1978465679676985,-0.33411715876103143,1.423271961763041e-09
France,sex between unmarried adults,0.4103585657370518,0.103515625,-0.18349035441902195,-0.33411715876103143,1.423271961763041e-09
Germany,using contraceptives,0.6614634146341464,-0.04765625,-0.5307312696276357,-0.33411715876103143,1.423271961763041e-09
