country,topic,wvs_score,log_prob_diff,normalized,corr_overall,pvalue
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,0.09921875,-0.20359666024405898,0.006472267115777245,0.8358018374129125
Andorra,avoiding a fare on public transport,-0.8026169882457307,0.1375,-0.14065510597302489,0.006472267115777245,0.8358018374129125
Andorra,stealing property,-0.8876703223662347,0.2,-0.03789338471419379,0.006472267115777245,0.8358018374129125
Andorra,cheating on taxes,-0.8497058497058497,0.25234375,0.048169556840077066,0.006472267115777245,0.8358018374129125
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,0.01015625,-0.3500321130378934,0.006472267115777245,0.8358018374129125
Andorra,homosexuality,0.5611166722277833,0.115625,-0.1766217084136159,0.006472267115777245,0.8358018374129125
Andorra,prostitution,-0.17001338688085676,0.1953125,-0.0456005138086063,0.006472267115777245,0.8358018374129125
Andorra,abortion,0.12757201646090535,0.41484375,0.315350032113038,0.006472267115777245,0.8358018374129125
Andorra,divorce,0.6097777777777779,0.28203125,0.0969813744380219,0.006472267115777245,0.8358018374129125
Andorra,sex before marriage,0.5981704596162428,-0.01640625,-0.3937058445728966,0.006472267115777245,0.8358018374129125
Andorra,suicide,-0.41377777777777774,0.1578125,-0.10725754656390485,0.006472267115777245,0.8358018374129125
Andorra,euthanasia,0.15251202864495916,0.22578125,0.004495825305073753,0.006472267115777245,0.8358018374129125
Andorra,for a man to beat his wife,-0.9547119547119548,0.09296875,-0.21387283236994215,0.006472267115777245,0.8358018374129125
Andorra,parents beating children,-0.8464606181455633,0.20859375,-0.023763648041104646,0.006472267115777245,0.8358018374129125
Andorra,violence against other people,-0.9341317365269461,0.11953125,-0.17019910083493894,0.006472267115777245,0.8358018374129125
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,-0.3828125,-0.9961464354527939,0.006472267115777245,0.8358018374129125
Andorra,having casual sex,0.04112337011033099,0.121875,-0.16634553628773285,0.006472267115777245,0.8358018374129125
Andorra,political violence,-0.924963924963925,0.37734375,0.25369299935773926,0.006472267115777245,0.8358018374129125
Andorra,death penalty,-0.4674214674214674,0.065625,-0.2588310854206808,0.006472267115777245,0.8358018374129125
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,0.17421875,-0.08028259473346178,0.006472267115777245,0.8358018374129125
Argentina,avoiding a fare on public transport,-0.5445232466509061,0.31640625,0.15350032113037893,0.006472267115777245,0.8358018374129125
Argentina,stealing property,-0.8379111563241777,0.4,0.2909441233140655,0.006472267115777245,0.8358018374129125
Argentina,cheating on taxes,-0.746418499717992,0.40703125,0.3025048169556841,0.006472267115777245,0.8358018374129125
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,0.0953125,-0.21001926782273594,0.006472267115777245,0.8358018374129125
Argentina,homosexuality,0.11631363805276848,0.35625,0.2190109184328839,0.006472267115777245,0.8358018374129125
Argentina,prostitution,-0.35122717930117275,0.33046875,0.1766217084136159,0.006472267115777245,0.8358018374129125
Argentina,abortion,-0.41549953314659194,0.4140625,0.3140655105973025,0.006472267115777245,0.8358018374129125
Argentina,divorce,0.22902015939990625,0.45078125,0.3744380218368659,0.006472267115777245,0.8358018374129125
Argentina,sex before marriage,0.27535202934563957,0.2203125,-0.004495825305073753,0.006472267115777245,0.8358018374129125
Argentina,suicide,-0.6305020223649774,0.478125,0.41939627488760456,0.006472267115777245,0.8358018374129125
Argentina,euthanasia,-0.3649700216864396,0.328125,0.1727681438664097,0.006472267115777245,0.8358018374129125
Argentina,for a man to beat his wife,-0.902150897135852,0.4375,0.35260115606936426,0.006472267115777245,0.8358018374129125
Argentina,parents beating children,-0.7900614182021217,0.565625,0.563262684649968,0.006472267115777245,0.8358018374129125
Argentina,violence against other people,-0.8387096774193549,0.25859375,0.05844572896596034,0.006472267115777245,0.8358018374129125
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,-0.2421875,-0.764932562620424,0.006472267115777245,0.8358018374129125
Argentina,having casual sex,-0.051199427139276756,0.36953125,0.24084778420038533,0.006472267115777245,0.8358018374129125
Argentina,political violence,-0.809196193097122,0.775,0.9075144508670521,0.006472267115777245,0.8358018374129125
Argentina,death penalty,-0.4703164703164703,0.25703125,0.055876685934489245,0.006472267115777245,0.8358018374129125
Armenia,claiming government benefits to which you are not entitled,-0.8081058726220016,0.1796875,-0.07129094412331405,0.006472267115777245,0.8358018374129125
Armenia,avoiding a fare on public transport,-0.9092821216278006,0.1046875,-0.19460500963391136,0.006472267115777245,0.8358018374129125
Armenia,stealing property,-0.9697135559204526,0.2875,0.10597302504816963,0.006472267115777245,0.8358018374129125
Armenia,cheating on taxes,-0.8521564327485379,0.31875,0.15735388567758513,0.006472267115777245,0.8358018374129125
Armenia,someone accepting a bribe in the course of their duties,-0.9374485596707819,-0.0578125,-0.4617854849068722,0.006472267115777245,0.8358018374129125
Armenia,homosexuality,-0.9171250458379172,0.2125,-0.01734104046242768,0.006472267115777245,0.8358018374129125
Armenia,prostitution,-0.9198753208654199,0.390625,0.2755298651252409,0.006472267115777245,0.8358018374129125
Armenia,abortion,-0.6698306346547553,0.359375,0.22414900449582542,0.006472267115777245,0.8358018374129125
Armenia,divorce,-0.4196814876185216,0.32578125,0.16891457931920373,0.006472267115777245,0.8358018374129125
Armenia,sex before marriage,-0.6679608060639673,0.09765625,-0.20616570327552985,0.006472267115777245,0.8358018374129125
Armenia,suicide,-0.9302474207979551,0.45546875,0.3821451509312781,0.006472267115777245,0.8358018374129125
Armenia,euthanasia,-0.675446049277825,0.24921875,0.04303147077713554,0.006472267115777245,0.8358018374129125
Armenia,for a man to beat his wife,-0.9453103636860815,0.4390625,0.35517019910083514,0.006472267115777245,0.8358018374129125
Armenia,parents beating children,-0.7974822112753147,0.52578125,0.497752087347463,0.006472267115777245,0.8358018374129125
Armenia,violence against other people,-0.9399744572158365,0.096875,-0.2074502247912653,0.006472267115777245,0.8358018374129125
Armenia,"terrorism as a political, ideological or religious mean",-0.946843853820598,-0.2234375,-0.7341040462427746,0.006472267115777245,0.8358018374129125
Armenia,having casual sex,-0.8479338842975207,0.31484375,0.15093127809890827,0.006472267115777245,0.8358018374129125
Armenia,political violence,-0.958943201693823,0.5265625,0.49903660886319856,0.006472267115777245,0.8358018374129125
Armenia,death penalty,-0.630057803468208,0.32109375,0.16120745022479133,0.006472267115777245,0.8358018374129125
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,0.1328125,-0.1483622350674374,0.006472267115777245,0.8358018374129125
Australia,avoiding a fare on public transport,-0.7320663312837711,0.06328125,-0.2626846499678869,0.006472267115777245,0.8358018374129125
Australia,stealing property,-0.9108138238573021,0.33515625,0.1843288375080283,0.006472267115777245,0.8358018374129125
Australia,cheating on taxes,-0.8114026924747193,0.46875,0.40398201669877976,0.006472267115777245,0.8358018374129125
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,0.1609375,-0.10211946050096321,0.006472267115777245,0.8358018374129125
Australia,homosexuality,0.4194933990272251,0.19921875,-0.03917790622992934,0.006472267115777245,0.8358018374129125
Australia,prostitution,-0.07258419892980801,0.12421875,-0.16249197174052654,0.006472267115777245,0.8358018374129125
Australia,abortion,0.23607194334774706,0.32265625,0.16377649325626198,0.006472267115777245,0.8358018374129125
Australia,divorce,0.49739337981282583,0.25703125,0.055876685934489245,0.006472267115777245,0.8358018374129125
Australia,sex before marriage,0.5299242424242424,0.05,-0.28452151573538853,0.006472267115777245,0.8358018374129125
Australia,suicide,-0.3247911563344011,0.14375,-0.13037893384714205,0.006472267115777245,0.8358018374129125
Australia,euthanasia,0.264172335600907,0.09375,-0.21258831085420682,0.006472267115777245,0.8358018374129125
Australia,for a man to beat his wife,-0.9463687150837988,0.30546875,0.1355170199100837,0.006472267115777245,0.8358018374129125
Australia,parents beating children,-0.8648799553322166,0.32578125,0.16891457931920373,0.006472267115777245,0.8358018374129125
Australia,violence against other people,-0.8676360924683073,0.15,-0.12010276172125878,0.006472267115777245,0.8358018374129125
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,-0.203125,-0.7007064868336546,0.006472267115777245,0.8358018374129125
Australia,having casual sex,0.12861189801699716,0.28203125,0.0969813744380219,0.006472267115777245,0.8358018374129125
Australia,political violence,-0.8419642300741571,0.4921875,0.44251766217084154,0.006472267115777245,0.8358018374129125
Australia,death penalty,-0.23262915186639246,0.0109375,-0.34874759152215795,0.006472267115777245,0.8358018374129125
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,0.13828125,-0.13937058445728956,0.006472267115777245,0.8358018374129125
Bangladesh,avoiding a fare on public transport,-0.822037037037037,0.17734375,-0.07514450867052014,0.006472267115777245,0.8358018374129125
Bangladesh,stealing property,-0.8768518518518518,0.184375,-0.06358381502890165,0.006472267115777245,0.8358018374129125
Bangladesh,cheating on taxes,-0.8442592592592593,0.35,0.20873474630700062,0.006472267115777245,0.8358018374129125
Bangladesh,someone accepting a bribe in the course of their duties,-0.865,-0.040625,-0.4335260115606937,0.006472267115777245,0.8358018374129125
Bangladesh,homosexuality,-0.8472222222222223,0.2609375,0.06229929351316632,0.006472267115777245,0.8358018374129125
Bangladesh,prostitution,-0.8666666666666667,0.30859375,0.140655105973025,0.006472267115777245,0.8358018374129125
Bangladesh,abortion,-0.7729629629629629,0.34765625,0.20488118175979442,0.006472267115777245,0.8358018374129125
Bangladesh,divorce,-0.74,0.271875,0.08028259473346178,0.006472267115777245,0.8358018374129125
Bangladesh,sex before marriage,-0.8877777777777777,0.01875,-0.33590237636480413,0.006472267115777245,0.8358018374129125
Bangladesh,suicide,-0.8,0.33125,0.17790622992935123,0.006472267115777245,0.8358018374129125
Bangladesh,euthanasia,-0.605,0.253125,0.04945407835581239,0.006472267115777245,0.8358018374129125
Bangladesh,for a man to beat his wife,-0.7966666666666666,0.29609375,0.12010276172125867,0.006472267115777245,0.8358018374129125
Bangladesh,parents beating children,-0.7431481481481481,0.5453125,0.5298651252408477,0.006472267115777245,0.8358018374129125
Bangladesh,violence against other people,-0.8235185185185184,0.15234375,-0.11624919717405269,0.006472267115777245,0.8358018374129125
Bangladesh,"terrorism as a political, ideological or religious mean",-0.8233333333333334,-0.2734375,-0.8163134232498395,0.006472267115777245,0.8358018374129125
Bangladesh,having casual sex,-0.8914814814814813,0.21328125,-0.016056518946692355,0.006472267115777245,0.8358018374129125
Bangladesh,political violence,-0.8331481481481481,0.54375,0.5272960822093771,0.006472267115777245,0.8358018374129125
Bangladesh,death penalty,-0.6105555555555555,0.28984375,0.10982658959537583,0.006472267115777245,0.8358018374129125
Bolivia,claiming government benefits to which you are not entitled,-0.11798968214345149,0.17890625,-0.07257546563904949,0.006472267115777245,0.8358018374129125
Bolivia,avoiding a fare on public transport,-0.34174174174174177,0.32578125,0.16891457931920373,0.006472267115777245,0.8358018374129125
Bolivia,stealing property,-0.876937984496124,0.4484375,0.3705844572896595,0.006472267115777245,0.8358018374129125
Bolivia,cheating on taxes,-0.7693899782135076,0.5625,0.5581245985870265,0.006472267115777245,0.8358018374129125
Bolivia,someone accepting a bribe in the course of their duties,-0.7676071741032371,0.0265625,-0.3230571612074502,0.006472267115777245,0.8358018374129125
Bolivia,homosexuality,-0.48853427895981083,0.35390625,0.2151573538856777,0.006472267115777245,0.8358018374129125
Bolivia,prostitution,-0.6001357773251866,0.3046875,0.13423249839434814,0.006472267115777245,0.8358018374129125
Bolivia,abortion,-0.7176380702903296,0.45,0.3731535003211306,0.006472267115777245,0.8358018374129125
Bolivia,divorce,-0.3368519434823245,0.44765625,0.36929993577392417,0.006472267115777245,0.8358018374129125
