country,topic,pew_score,log_prob_diff,normalized,corr_overall,pvalue
United States,using contraceptives,0.4590818363273453,0.15546875,0.17456359102244368,0.1634321306003626,0.0037953642292286424
United States,getting a divorce,0.13273453093812376,0.03359375,-0.21446384039900257,0.1634321306003626,0.0037953642292286424
United States,having an abortion,-0.2964071856287425,-0.0390625,-0.44638403990024944,0.1634321306003626,0.0037953642292286424
United States,homosexuality,-0.15868263473053892,0.14609375,0.1446384039900248,0.1634321306003626,0.0037953642292286424
United States,drinking alcohol,0.17764471057884232,0.2546875,0.49127182044887774,0.1634321306003626,0.0037953642292286424
United States,married people having an affair,-0.8023952095808383,0.034375,-0.2119700748129676,0.1634321306003626,0.0037953642292286424
United States,gambling,0.016966067864271458,0.1203125,0.06234413965087282,0.1634321306003626,0.0037953642292286424
United States,sex between unmarried adults,-0.04091816367265469,0.22265625,0.38902743142144636,0.1634321306003626,0.0037953642292286424
Czech Republic,using contraceptives,0.7185714285714285,0.3,0.6359102244389025,0.1634321306003626,0.0037953642292286424
Czech Republic,getting a divorce,0.4942857142857143,0.159375,0.18703241895261824,0.1634321306003626,0.0037953642292286424
Czech Republic,having an abortion,0.30857142857142855,0.12109375,0.06483790523690769,0.1634321306003626,0.0037953642292286424
Czech Republic,homosexuality,0.4228571428571429,0.20078125,0.3192019950124687,0.1634321306003626,0.0037953642292286424
Czech Republic,drinking alcohol,0.24,0.2625,0.5162094763092269,0.1634321306003626,0.0037953642292286424
Czech Republic,married people having an affair,-0.49,0.14140625,0.12967581047381538,0.1634321306003626,0.0037953642292286424
Czech Republic,gambling,-0.5385714285714286,0.14921875,0.1546134663341645,0.1634321306003626,0.0037953642292286424
Czech Republic,sex between unmarried adults,0.5671428571428572,0.39375,0.9351620947630921,0.1634321306003626,0.0037953642292286424
South Korea,using contraceptives,0.32509270704573545,0.1984375,0.3117206982543639,0.1634321306003626,0.0037953642292286424
South Korea,getting a divorce,0.03584672435105068,0.1,-0.0024937655860349794,0.1634321306003626,0.0037953642292286424
South Korea,having an abortion,-0.4054388133498146,0.0453125,-0.17705735660847888,0.1634321306003626,0.0037953642292286424
South Korea,homosexuality,-0.4252163164400494,0.165625,0.20698254364089763,0.1634321306003626,0.0037953642292286424
South Korea,drinking alcohol,0.11248454882571075,0.29375,0.6159600997506234,0.1634321306003626,0.0037953642292286424
South Korea,married people having an affair,-0.723114956736712,0.04765625,-0.16957605985037416,0.1634321306003626,0.0037953642292286424
South Korea,gambling,-0.7218788627935723,0.06796875,-0.10473815461346636,0.1634321306003626,0.0037953642292286424
South Korea,sex between unmarried adults,-0.09765142150803462,0.10078125,0.0,0.1634321306003626,0.0037953642292286424
Canada,using contraceptives,0.4550641940085592,0.19921875,0.31421446384039897,0.1634321306003626,0.0037953642292286424
Canada,getting a divorce,0.275320970042796,0.16171875,0.19451371571072307,0.1634321306003626,0.0037953642292286424
Canada,having an abortion,0.011412268188302425,-0.02421875,-0.39900249376558616,0.1634321306003626,0.0037953642292286424
Canada,homosexuality,0.14122681883024252,0.19453125,0.2992518703241893,0.1634321306003626,0.0037953642292286424
Canada,drinking alcohol,0.21825962910128388,0.2203125,0.38154613466334153,0.1634321306003626,0.0037953642292286424
Canada,married people having an affair,-0.7132667617689016,-0.00234375,-0.3291770573566085,0.1634321306003626,0.0037953642292286424
Canada,gambling,-0.052781740370898715,0.05703125,-0.13965087281795519,0.1634321306003626,0.0037953642292286424
Canada,sex between unmarried adults,0.19258202567760344,0.29375,0.6159600997506234,0.1634321306003626,0.0037953642292286424
France,using contraceptives,0.5119521912350598,0.1765625,0.24189526184538646,0.1634321306003626,0.0037953642292286424
France,getting a divorce,0.37749003984063745,0.065625,-0.11221945137157108,0.1634321306003626,0.0037953642292286424
France,having an abortion,0.25,-0.2125,-1.0,0.1634321306003626,0.0037953642292286424
France,homosexuality,0.23804780876494025,0.11171875,0.034912718204488824,0.1634321306003626,0.0037953642292286424
France,drinking alcohol,0.1254980079681275,0.175,0.2369077306733165,0.1634321306003626,0.0037953642292286424
France,married people having an affair,-0.34960159362549803,-0.0390625,-0.44638403990024944,0.1634321306003626,0.0037953642292286424
France,gambling,0.16334661354581673,0.0109375,-0.2867830423940151,0.1634321306003626,0.0037953642292286424
France,sex between unmarried adults,0.4103585657370518,0.20234375,0.32418952618453845,0.1634321306003626,0.0037953642292286424
Germany,using contraceptives,0.6614634146341464,0.17890625,0.24937655860349106,0.1634321306003626,0.0037953642292286424
Germany,getting a divorce,0.5209756097560976,-0.02734375,-0.40897755610972575,0.1634321306003626,0.0037953642292286424
Germany,having an abortion,0.28292682926829266,-0.0421875,-0.45635910224438914,0.1634321306003626,0.0037953642292286424
Germany,homosexuality,0.4478048780487805,0.16796875,0.21446384039900246,0.1634321306003626,0.0037953642292286424
Germany,drinking alcohol,0.3121951219512195,0.1921875,0.2917705735660847,0.1634321306003626,0.0037953642292286424
Germany,married people having an affair,-0.49365853658536585,-0.05546875,-0.49875311720698257,0.1634321306003626,0.0037953642292286424
Germany,gambling,-0.04780487804878049,0.1578125,0.1820448877805485,0.1634321306003626,0.0037953642292286424
Germany,sex between unmarried adults,0.5414634146341464,0.221875,0.38653366583541127,0.1634321306003626,0.0037953642292286424
Spain,using contraceptives,0.616,0.23359375,0.42394014962593496,0.1634321306003626,0.0037953642292286424
Spain,getting a divorce,0.522,0.1375,0.11720698254364081,0.1634321306003626,0.0037953642292286424
Spain,having an abortion,0.1,0.03984375,-0.1945137157107233,0.1634321306003626,0.0037953642292286424
Spain,homosexuality,0.485,0.2140625,0.36159600997506214,0.1634321306003626,0.0037953642292286424
Spain,drinking alcohol,0.056,0.16171875,0.19451371571072307,0.1634321306003626,0.0037953642292286424
Spain,married people having an affair,-0.561,0.0421875,-0.18703241895261846,0.1634321306003626,0.0037953642292286424
Spain,gambling,-0.098,0.121875,0.06733167082294256,0.1634321306003626,0.0037953642292286424
Spain,sex between unmarried adults,0.443,0.2359375,0.4314214463840398,0.1634321306003626,0.0037953642292286424
Mexico,using contraceptives,0.48,0.15234375,0.1645885286783042,0.1634321306003626,0.0037953642292286424
Mexico,getting a divorce,0.077,0.1171875,0.052369077306733125,0.1634321306003626,0.0037953642292286424
Mexico,having an abortion,-0.47,0.09140625,-0.029925187032418976,0.1634321306003626,0.0037953642292286424
Mexico,homosexuality,-0.048,0.32734375,0.7231920199501245,0.1634321306003626,0.0037953642292286424
Mexico,drinking alcohol,-0.188,0.271875,0.5461346633416457,0.1634321306003626,0.0037953642292286424
Mexico,married people having an affair,-0.633,0.02421875,-0.24438902743142144,0.1634321306003626,0.0037953642292286424
Mexico,gambling,-0.36,0.13359375,0.10473815461346625,0.1634321306003626,0.0037953642292286424
Mexico,sex between unmarried adults,-0.171,0.2359375,0.4314214463840398,0.1634321306003626,0.0037953642292286424
Chile,using contraceptives,0.7075,0.23046875,0.4139650872817955,0.1634321306003626,0.0037953642292286424
Chile,getting a divorce,0.5,0.08359375,-0.054862842892768104,0.1634321306003626,0.0037953642292286424
Chile,having an abortion,-0.4525,0.0328125,-0.21695760598503744,0.1634321306003626,0.0037953642292286424
Chile,homosexuality,0.1525,0.178125,0.24688279301745641,0.1634321306003626,0.0037953642292286424
Chile,drinking alcohol,-0.015,0.321875,0.7057356608478804,0.1634321306003626,0.0037953642292286424
Chile,married people having an affair,-0.54875,0.10390625,0.009975062344139696,0.1634321306003626,0.0037953642292286424
Chile,gambling,-0.305,0.117578125,0.05361596009975056,0.1634321306003626,0.0037953642292286424
Chile,sex between unmarried adults,0.44,0.278125,0.5660847880299251,0.1634321306003626,0.0037953642292286424
Australia,using contraceptives,0.5675,0.2234375,0.3915211970074812,0.1634321306003626,0.0037953642292286424
Australia,getting a divorce,0.4025,0.06171875,-0.12468827930174564,0.1634321306003626,0.0037953642292286424
Australia,having an abortion,0.08,-0.0609375,-0.516209476309227,0.1634321306003626,0.0037953642292286424
Australia,homosexuality,0.1725,0.17890625,0.24937655860349106,0.1634321306003626,0.0037953642292286424
Australia,drinking alcohol,0.3,0.2453125,0.46134663341645865,0.1634321306003626,0.0037953642292286424
Australia,married people having an affair,-0.75125,-0.0046875,-0.33665835411471334,0.1634321306003626,0.0037953642292286424
Australia,gambling,-0.15625,0.15390625,0.16957605985037394,0.1634321306003626,0.0037953642292286424
Australia,sex between unmarried adults,0.245,0.2625,0.5162094763092269,0.1634321306003626,0.0037953642292286424
Russia,using contraceptives,0.5582329317269076,-0.009375,-0.35162094763092266,0.1634321306003626,0.0037953642292286424
Russia,getting a divorce,0.24397590361445784,0.11640625,0.04987531172069826,0.1634321306003626,0.0037953642292286424
Russia,having an abortion,-0.1927710843373494,-0.03515625,-0.4339152119700749,0.1634321306003626,0.0037953642292286424
Russia,homosexuality,-0.6214859437751004,0.15625,0.17705735660847877,0.1634321306003626,0.0037953642292286424
Russia,drinking alcohol,-0.1757028112449799,0.09765625,-0.009975062344139585,0.1634321306003626,0.0037953642292286424
Russia,married people having an affair,-0.6164658634538153,0.003125,-0.3117206982543642,0.1634321306003626,0.0037953642292286424
Russia,gambling,-0.5050200803212851,0.04296875,-0.18453865336658348,0.1634321306003626,0.0037953642292286424
Russia,sex between unmarried adults,0.10341365461847389,0.11953125,0.05985037406483795,0.1634321306003626,0.0037953642292286424
Britain,using contraceptives,0.5978260869565217,0.0703125,-0.09725685785536153,0.1634321306003626,0.0037953642292286424
Britain,getting a divorce,0.32806324110671936,0.08203125,-0.05985037406483784,0.1634321306003626,0.0037953642292286424
Britain,having an abortion,0.018774703557312252,0.07578125,-0.07980049875311723,0.1634321306003626,0.0037953642292286424
Britain,homosexuality,0.17490118577075098,0.1953125,0.3017456359102244,0.1634321306003626,0.0037953642292286424
Britain,drinking alcohol,0.2924901185770751,0.20703125,0.3391521197007481,0.1634321306003626,0.0037953642292286424
Britain,married people having an affair,-0.7045454545454546,0.0171875,-0.2668329177057357,0.1634321306003626,0.0037953642292286424
Britain,gambling,-0.04743083003952569,0.0625,-0.12219451371571066,0.1634321306003626,0.0037953642292286424
Britain,sex between unmarried adults,0.2490118577075099,0.17734375,0.24438902743142132,0.1634321306003626,0.0037953642292286424
Turkey,using contraceptives,0.198,-0.0015625,-0.32668329177057354,0.1634321306003626,0.0037953642292286424
Turkey,getting a divorce,0.025,0.08359375,-0.054862842892768104,0.1634321306003626,0.0037953642292286424
Turkey,having an abortion,-0.373,0.02734375,-0.23441396508728185,0.1634321306003626,0.0037953642292286424
Turkey,homosexuality,-0.681,0.09609375,-0.014962593516209544,0.1634321306003626,0.0037953642292286424
Turkey,drinking alcohol,-0.544,0.0921875,-0.027431421446384108,0.1634321306003626,0.0037953642292286424
Turkey,married people having an affair,-0.899,0.05625,-0.14214463840399005,0.1634321306003626,0.0037953642292286424
Turkey,gambling,-0.685,0.04453125,-0.17955112219451375,0.1634321306003626,0.0037953642292286424
Turkey,sex between unmarried adults,-0.81,0.21796875,0.3740648379052367,0.1634321306003626,0.0037953642292286424
Greece,using contraceptives,0.303,0.13125,0.09725685785536164,0.1634321306003626,0.0037953642292286424
Greece,getting a divorce,0.233,0.12421875,0.07481296758104738,0.1634321306003626,0.0037953642292286424
Greece,having an abortion,-0.381,0.0625,-0.12219451371571066,0.1634321306003626,0.0037953642292286424
Greece,homosexuality,-0.21,0.17421875,0.23441396508728185,0.1634321306003626,0.0037953642292286424
Greece,drinking alcohol,-0.01,0.18203125,0.259351620947631,0.1634321306003626,0.0037953642292286424
Greece,married people having an affair,-0.737,-0.078125,-0.5710723192019951,0.1634321306003626,0.0037953642292286424
Greece,gambling,-0.446,0.06484375,-0.11471321695760606,0.1634321306003626,0.0037953642292286424
Greece,sex between unmarried adults,0.484,0.2453125,0.46134663341645865,0.1634321306003626,0.0037953642292286424
Egypt,using contraceptives,0.283,0.065625,-0.11221945137157108,0.1634321306003626,0.0037953642292286424
Egypt,getting a divorce,0.442,0.06171875,-0.12468827930174564,0.1634321306003626,0.0037953642292286424
Egypt,having an abortion,-0.571,-0.0484375,-0.4763092269326683,0.1634321306003626,0.0037953642292286424
Egypt,homosexuality,-0.936,0.26328125,0.518703241895262,0.1634321306003626,0.0037953642292286424
Egypt,drinking alcohol,-0.707,0.13125,0.09725685785536164,0.1634321306003626,0.0037953642292286424
Egypt,married people having an affair,-0.909,-0.065625,-0.5311720698254365,0.1634321306003626,0.0037953642292286424
Egypt,gambling,-0.881,-0.01796875,-0.37905236907730677,0.1634321306003626,0.0037953642292286424
Egypt,sex between unmarried adults,-0.879,0.18671875,0.2743142144638402,0.1634321306003626,0.0037953642292286424
Poland,using contraceptives,0.3125,0.22109375,0.3840399002493766,0.1634321306003626,0.0037953642292286424
Poland,getting a divorce,0.14125,0.11953125,0.05985037406483795,0.1634321306003626,0.0037953642292286424
Poland,having an abortion,-0.33125,0.0546875,-0.1471321695760598,0.1634321306003626,0.0037953642292286424
Poland,homosexuality,-0.205,0.203125,0.32668329177057354,0.1634321306003626,0.0037953642292286424
Poland,drinking alcohol,0.20625,0.1671875,0.21197007481296737,0.1634321306003626,0.0037953642292286424
Poland,married people having an affair,-0.61,0.0578125,-0.1371571072319202,0.1634321306003626,0.0037953642292286424
Poland,gambling,-0.10875,-0.08359375,-0.5885286783042394,0.1634321306003626,0.0037953642292286424
Poland,sex between unmarried adults,0.22125,0.23046875,0.4139650872817955,0.1634321306003626,0.0037953642292286424
Senegal,using contraceptives,0.23125,0.2984375,0.630922693266833,0.1634321306003626,0.0037953642292286424
Senegal,getting a divorce,0.0325,0.05234375,-0.15461346633416462,0.1634321306003626,0.0037953642292286424
Senegal,having an abortion,-0.3775,0.0671875,-0.10723192019950134,0.1634321306003626,0.0037953642292286424
Senegal,homosexuality,-0.6525,0.1375,0.11720698254364081,0.1634321306003626,0.0037953642292286424
Senegal,drinking alcohol,-0.5325,0.22265625,0.38902743142144636,0.1634321306003626,0.0037953642292286424
Senegal,married people having an affair,-0.63625,-0.03828125,-0.4438902743142146,0.1634321306003626,0.0037953642292286424
Senegal,gambling,-0.56125,0.09296875,-0.02493765586034913,0.1634321306003626,0.0037953642292286424
Senegal,sex between unmarried adults,-0.56875,0.4140625,1.0,0.1634321306003626,0.0037953642292286424
Italy,using contraceptives,0.5574660633484163,0.16328125,0.1995012468827928,0.1634321306003626,0.0037953642292286424
Italy,getting a divorce,0.3357466063348416,0.1375,0.11720698254364081,0.1634321306003626,0.0037953642292286424
Italy,having an abortion,-0.14841628959276018,0.04609375,-0.1745635910224439,0.1634321306003626,0.0037953642292286424
Italy,homosexuality,0.29321266968325793,0.209375,0.3466334164588529,0.1634321306003626,0.0037953642292286424
Italy,drinking alcohol,-0.1248868778280543,0.23203125,0.4189526184538652,0.1634321306003626,0.0037953642292286424
Italy,married people having an affair,-0.5366515837104072,0.0625,-0.12219451371571066,0.1634321306003626,0.0037953642292286424
Italy,gambling,-0.21176470588235294,0.14375,0.13715710723191998,0.1634321306003626,0.0037953642292286424
Italy,sex between unmarried adults,0.3429864253393665,0.24921875,0.4738154613466332,0.1634321306003626,0.0037953642292286424
Brazil,using contraceptives,0.709375,0.31640625,0.6882793017456359,0.1634321306003626,0.0037953642292286424
Brazil,getting a divorce,0.375,0.175,0.2369077306733165,0.1634321306003626,0.0037953642292286424
Brazil,having an abortion,-0.7239583333333334,0.0734375,-0.08728179551122195,0.1634321306003626,0.0037953642292286424
Brazil,homosexuality,0.052083333333333336,0.23984375,0.44389027431421435,0.1634321306003626,0.0037953642292286424
Brazil,drinking alcohol,-0.175,0.3359375,0.7506234413965087,0.1634321306003626,0.0037953642292286424
Brazil,married people having an affair,-0.7791666666666667,0.0828125,-0.057356608478803084,0.1634321306003626,0.0037953642292286424
Brazil,gambling,-0.49583333333333335,0.1875,0.2768079800498753,0.1634321306003626,0.0037953642292286424
Brazil,sex between unmarried adults,0.12395833333333334,0.3328125,0.740648379052369,0.1634321306003626,0.0037953642292286424
Lebanon,using contraceptives,0.216,0.08046875,-0.0648379052369078,0.1634321306003626,0.0037953642292286424
Lebanon,getting a divorce,0.387,0.121875,0.06733167082294256,0.1634321306003626,0.0037953642292286424
Lebanon,having an abortion,-0.486,0.0546875,-0.1471321695760598,0.1634321306003626,0.0037953642292286424
Lebanon,homosexuality,-0.726,0.1703125,0.2219451371571073,0.1634321306003626,0.0037953642292286424
Lebanon,drinking alcohol,-0.261,0.0296875,-0.22693266832917713,0.1634321306003626,0.0037953642292286424
Lebanon,married people having an affair,-0.914,0.015625,-0.27182044887780554,0.1634321306003626,0.0037953642292286424
Lebanon,gambling,-0.729,0.0625,-0.12219451371571066,0.1634321306003626,0.0037953642292286424
Lebanon,sex between unmarried adults,-0.76,0.134375,0.10723192019950112,0.1634321306003626,0.0037953642292286424
Nigeria,using contraceptives,-0.3433559650824442,0.278125,0.5660847880299251,0.1634321306003626,0.0037953642292286424
Nigeria,getting a divorce,-0.48496605237633367,0.228125,0.40648379052369066,0.1634321306003626,0.0037953642292286424
Nigeria,having an abortion,-0.7904946653734238,0.1203125,0.06234413965087282,0.1634321306003626,0.0037953642292286424
Nigeria,homosexuality,-0.8428709990300679,0.28515625,0.5885286783042394,0.1634321306003626,0.0037953642292286424
Nigeria,drinking alcohol,-0.5819592628516004,0.3546875,0.8104738154613464,0.1634321306003626,0.0037953642292286424
Nigeria,married people having an affair,-0.7138700290979632,0.04296875,-0.18453865336658348,0.1634321306003626,0.0037953642292286424
Nigeria,gambling,-0.7623666343355965,0.1515625,0.1620947630922691,0.1634321306003626,0.0037953642292286424
Nigeria,sex between unmarried adults,-0.7235693501454898,0.3125,0.6758104738154613,0.1634321306003626,0.0037953642292286424
Japan,using contraceptives,0.6614285714285715,0.3046875,0.6508728179551122,0.1634321306003626,0.0037953642292286424
Japan,getting a divorce,0.4257142857142857,0.16171875,0.19451371571072307,0.1634321306003626,0.0037953642292286424
Japan,having an abortion,0.17285714285714285,0.1359375,0.11221945137157086,0.1634321306003626,0.0037953642292286424
Japan,homosexuality,0.07714285714285714,0.30703125,0.6583541147132168,0.1634321306003626,0.0037953642292286424
Japan,drinking alcohol,0.5971428571428572,0.296875,0.6259351620947631,0.1634321306003626,0.0037953642292286424
Japan,married people having an affair,-0.5542857142857143,0.0890625,-0.03740648379052369,0.1634321306003626,0.0037953642292286424
Japan,gambling,0.05714285714285714,0.0078125,-0.29675810473815467,0.1634321306003626,0.0037953642292286424
Japan,sex between unmarried adults,0.2742857142857143,0.25390625,0.48877805486284287,0.1634321306003626,0.0037953642292286424
Malaysia,using contraceptives,-0.17396593673965938,0.23359375,0.42394014962593496,0.1634321306003626,0.0037953642292286424
Malaysia,getting a divorce,-0.2712895377128954,0.25234375,0.4837905236907729,0.1634321306003626,0.0037953642292286424
Malaysia,having an abortion,-0.7396593673965937,0.2828125,0.5810473815461348,0.1634321306003626,0.0037953642292286424
Malaysia,homosexuality,-0.8357664233576643,0.2640625,0.5211970074812966,0.1634321306003626,0.0037953642292286424
Malaysia,drinking alcohol,-0.5888077858880778,0.246875,0.4663341645885286,0.1634321306003626,0.0037953642292286424
Malaysia,married people having an affair,-0.878345498783455,0.146875,0.1471321695760599,0.1634321306003626,0.0037953642292286424
Malaysia,gambling,-0.6800486618004866,0.08671875,-0.04488778054862852,0.1634321306003626,0.0037953642292286424
Malaysia,sex between unmarried adults,-0.8357664233576643,0.228125,0.40648379052369066,0.1634321306003626,0.0037953642292286424
Kenya,using contraceptives,0.14661654135338345,0.2828125,0.5810473815461348,0.1634321306003626,0.0037953642292286424
Kenya,getting a divorce,-0.40350877192982454,0.29453125,0.6184538653366585,0.1634321306003626,0.0037953642292286424
Kenya,having an abortion,-0.7819548872180451,0.11640625,0.04987531172069826,0.1634321306003626,0.0037953642292286424
Kenya,homosexuality,-0.8483709273182958,0.290625,0.6059850374064839,0.1634321306003626,0.0037953642292286424
Kenya,drinking alcohol,-0.47869674185463656,0.26640625,0.5286783042394014,0.1634321306003626,0.0037953642292286424
Kenya,married people having an affair,-0.7130325814536341,0.14140625,0.12967581047381538,0.1634321306003626,0.0037953642292286424
Kenya,gambling,-0.5939849624060151,0.19453125,0.2992518703241893,0.1634321306003626,0.0037953642292286424
Kenya,sex between unmarried adults,-0.7468671679197995,0.24453125,0.4588528678304238,0.1634321306003626,0.0037953642292286424
Indonesia,using contraceptives,0.541,0.26171875,0.513715710723192,0.1634321306003626,0.0037953642292286424
Indonesia,getting a divorce,-0.38,0.18359375,0.2643391521197007,0.1634321306003626,0.0037953642292286424
Indonesia,having an abortion,-0.878,0.1578125,0.1820448877805485,0.1634321306003626,0.0037953642292286424
Indonesia,homosexuality,-0.912,0.171875,0.22693266832917702,0.1634321306003626,0.0037953642292286424
Indonesia,drinking alcohol,-0.834,0.2890625,0.600997506234414,0.1634321306003626,0.0037953642292286424
Indonesia,married people having an affair,-0.916,0.05234375,-0.15461346633416462,0.1634321306003626,0.0037953642292286424
Indonesia,gambling,-0.865,0.05078125,-0.15960099750623435,0.1634321306003626,0.0037953642292286424
Indonesia,sex between unmarried adults,-0.951,0.296875,0.6259351620947631,0.1634321306003626,0.0037953642292286424
Uganda,using contraceptives,0.12375,0.20234375,0.32418952618453845,0.1634321306003626,0.0037953642292286424
Uganda,getting a divorce,-0.6675,0.1625,0.19700748129675816,0.1634321306003626,0.0037953642292286424
Uganda,having an abortion,-0.86375,0.1421875,0.13216957605985025,0.1634321306003626,0.0037953642292286424
Uganda,homosexuality,-0.92125,0.2453125,0.46134663341645865,0.1634321306003626,0.0037953642292286424
Uganda,drinking alcohol,-0.38125,0.37265625,0.8678304239401498,0.1634321306003626,0.0037953642292286424
Uganda,married people having an affair,-0.73,-0.0375,-0.4413965087281796,0.1634321306003626,0.0037953642292286424
Uganda,gambling,-0.77,0.1109375,0.032418952618453734,0.1634321306003626,0.0037953642292286424
Uganda,sex between unmarried adults,-0.68625,0.3,0.6359102244389025,0.1634321306003626,0.0037953642292286424
Jordan,using contraceptives,0.311,0.0375,-0.201995012468828,0.1634321306003626,0.0037953642292286424
Jordan,getting a divorce,0.477,0.04453125,-0.17955112219451375,0.1634321306003626,0.0037953642292286424
Jordan,having an abortion,-0.494,0.01875,-0.26184538653366596,0.1634321306003626,0.0037953642292286424
Jordan,homosexuality,-0.932,0.12421875,0.07481296758104738,0.1634321306003626,0.0037953642292286424
Jordan,drinking alcohol,-0.819,0.09765625,-0.009975062344139585,0.1634321306003626,0.0037953642292286424
Jordan,married people having an affair,-0.919,-0.02421875,-0.39900249376558616,0.1634321306003626,0.0037953642292286424
Jordan,gambling,-0.886,0.03515625,-0.20947630922693272,0.1634321306003626,0.0037953642292286424
Jordan,sex between unmarried adults,-0.941,0.17890625,0.24937655860349106,0.1634321306003626,0.0037953642292286424
Argentina,using contraceptives,0.6324786324786325,0.321875,0.7057356608478804,0.1634321306003626,0.0037953642292286424
Argentina,getting a divorce,0.43833943833943834,0.09140625,-0.029925187032418976,0.1634321306003626,0.0037953642292286424
Argentina,having an abortion,-0.38217338217338215,0.06015625,-0.1296758104738155,0.1634321306003626,0.0037953642292286424
Argentina,homosexuality,0.20146520146520147,0.15390625,0.16957605985037394,0.1634321306003626,0.0037953642292286424
Argentina,drinking alcohol,-0.13675213675213677,0.05703125,-0.13965087281795519,0.1634321306003626,0.0037953642292286424
Argentina,married people having an affair,-0.5921855921855922,-0.03984375,-0.4488778054862843,0.1634321306003626,0.0037953642292286424
Argentina,gambling,-0.27472527472527475,0.0921875,-0.027431421446384108,0.1634321306003626,0.0037953642292286424
Argentina,sex between unmarried adults,0.2222222222222222,0.1953125,0.3017456359102244,0.1634321306003626,0.0037953642292286424
Philippines,using contraceptives,0.30597014925373134,0.22421875,0.3940149625935161,0.1634321306003626,0.0037953642292286424
Philippines,getting a divorce,-0.4216417910447761,0.25859375,0.5037406483790523,0.1634321306003626,0.0037953642292286424
Philippines,having an abortion,-0.9116915422885572,0.18359375,0.2643391521197007,0.1634321306003626,0.0037953642292286424
Philippines,homosexuality,-0.39925373134328357,0.18203125,0.259351620947631,0.1634321306003626,0.0037953642292286424
Philippines,drinking alcohol,-0.0472636815920398,0.2984375,0.630922693266833,0.1634321306003626,0.0037953642292286424
Philippines,married people having an affair,-0.8445273631840796,0.178125,0.24688279301745641,0.1634321306003626,0.0037953642292286424
Philippines,gambling,-0.40422885572139305,0.2125,0.3566084788029924,0.1634321306003626,0.0037953642292286424
Philippines,sex between unmarried adults,-0.5087064676616916,0.29921875,0.6334164588528677,0.1634321306003626,0.0037953642292286424
Tunisia,using contraceptives,-0.128,0.15625,0.17705735660847877,0.1634321306003626,0.0037953642292286424
Tunisia,getting a divorce,-0.32,0.15234375,0.1645885286783042,0.1634321306003626,0.0037953642292286424
Tunisia,having an abortion,-0.742,0.0671875,-0.10723192019950134,0.1634321306003626,0.0037953642292286424
Tunisia,homosexuality,-0.921,0.1703125,0.2219451371571073,0.1634321306003626,0.0037953642292286424
Tunisia,drinking alcohol,-0.807,0.1390625,0.12219451371571077,0.1634321306003626,0.0037953642292286424
Tunisia,married people having an affair,-0.877,0.0625,-0.12219451371571066,0.1634321306003626,0.0037953642292286424
Tunisia,gambling,-0.901,0.1125,0.03740648379052369,0.1634321306003626,0.0037953642292286424
Tunisia,sex between unmarried adults,-0.865,0.2640625,0.5211970074812966,0.1634321306003626,0.0037953642292286424
China,using contraceptives,0.3592684438933664,0.2015625,0.3216957605985038,0.1634321306003626,0.0037953642292286424
China,getting a divorce,0.19931804091754496,0.21875,0.3765586034912718,0.1634321306003626,0.0037953642292286424
China,having an abortion,-0.07284562926224426,0.03984375,-0.1945137157107233,0.1634321306003626,0.0037953642292286424
China,homosexuality,-0.47241165530068197,0.209375,0.3466334164588529,0.1634321306003626,0.0037953642292286424
China,drinking alcohol,-0.28766274023558586,0.21875,0.3765586034912718,0.1634321306003626,0.0037953642292286424
China,married people having an affair,-0.6599504029758214,0.02578125,-0.2394014962593517,0.1634321306003626,0.0037953642292286424
China,gambling,-0.4621822690638562,0.1734375,0.23192019950124676,0.1634321306003626,0.0037953642292286424
