country,topic,wvs_score,log_prob_diff,normalized,corr_overall,pvalue
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,-0.04609375,0.23329021129797334,0.43961736500336435,8.032028246702923e-50
Andorra,avoiding a fare on public transport,-0.8026169882457307,0.4869140625,0.5274902975420439,0.43961736500336435,8.032028246702923e-50
Andorra,stealing property,-0.8876703223662347,-1.4646484375,-0.5496981457524796,0.43961736500336435,8.032028246702923e-50
Andorra,cheating on taxes,-0.8497058497058497,-1.3986328125,-0.5132600258732213,0.43961736500336435,8.032028246702923e-50
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,-2.02265625,-0.8576972833117723,0.43961736500336435,8.032028246702923e-50
Andorra,homosexuality,0.5611166722277833,0.6642578125,0.6253773178094006,0.43961736500336435,8.032028246702923e-50
Andorra,prostitution,-0.17001338688085676,-1.037890625,-0.31414402759810267,0.43961736500336435,8.032028246702923e-50
Andorra,abortion,0.12757201646090535,-0.5236328125,-0.030293229840448466,0.43961736500336435,8.032028246702923e-50
Andorra,divorce,0.6097777777777779,-0.4298828125,0.02145321259163424,0.43961736500336435,8.032028246702923e-50
Andorra,sex before marriage,0.5981704596162428,0.825390625,0.7143165157395428,0.43961736500336435,8.032028246702923e-50
Andorra,suicide,-0.41377777777777774,-1.046484375,-0.31888745148771025,0.43961736500336435,8.032028246702923e-50
Andorra,euthanasia,0.15251202864495916,-1.09765625,-0.34713238464855545,0.43961736500336435,8.032028246702923e-50
Andorra,for a man to beat his wife,-0.9547119547119548,-0.1609375,0.16990081931867174,0.43961736500336435,8.032028246702923e-50
Andorra,parents beating children,-0.8464606181455633,-1.071484375,-0.3326865028029323,0.43961736500336435,8.032028246702923e-50
Andorra,violence against other people,-0.9341317365269461,-0.2759765625,0.10640362225097033,0.43961736500336435,8.032028246702923e-50
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,-0.16953125,0.16515739542906438,0.43961736500336435,8.032028246702923e-50
Andorra,having casual sex,0.04112337011033099,-0.25390625,0.11858559724018969,0.43961736500336435,8.032028246702923e-50
Andorra,political violence,-0.924963924963925,-1.36171875,-0.49288486416558874,0.43961736500336435,8.032028246702923e-50
Andorra,death penalty,-0.4674214674214674,-1.2462890625,-0.42917205692108673,0.43961736500336435,8.032028246702923e-50
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,-0.7890625,-0.17680034497628294,0.43961736500336435,8.032028246702923e-50
Argentina,avoiding a fare on public transport,-0.5445232466509061,-0.266796875,0.11147046140577843,0.43961736500336435,8.032028246702923e-50
Argentina,stealing property,-0.8379111563241777,-1.80390625,-0.7369555843035792,0.43961736500336435,8.032028246702923e-50
Argentina,cheating on taxes,-0.746418499717992,-1.5419921875,-0.5923889607589479,0.43961736500336435,8.032028246702923e-50
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,-2.06953125,-0.8835705045278137,0.43961736500336435,8.032028246702923e-50
Argentina,homosexuality,0.11631363805276848,1.1150390625,0.8741914618369988,0.43961736500336435,8.032028246702923e-50
Argentina,prostitution,-0.35122717930117275,-0.9533203125,-0.26746442432082795,0.43961736500336435,8.032028246702923e-50
Argentina,abortion,-0.41549953314659194,-0.20546875,0.14532125916343253,0.43961736500336435,8.032028246702923e-50
Argentina,divorce,0.22902015939990625,0.144140625,0.33829236739974133,0.43961736500336435,8.032028246702923e-50
Argentina,sex before marriage,0.27535202934563957,1.0591796875,0.8433592065545494,0.43961736500336435,8.032028246702923e-50
Argentina,suicide,-0.6305020223649774,-1.32265625,-0.47132384648555425,0.43961736500336435,8.032028246702923e-50
Argentina,euthanasia,-0.3649700216864396,-1.059375,-0.3260025873221216,0.43961736500336435,8.032028246702923e-50
Argentina,for a man to beat his wife,-0.902150897135852,-0.2578125,0.11642949547218628,0.43961736500336435,8.032028246702923e-50
Argentina,parents beating children,-0.7900614182021217,-1.38515625,-0.5058214747736094,0.43961736500336435,8.032028246702923e-50
Argentina,violence against other people,-0.8387096774193549,-1.460546875,-0.5474342388960759,0.43961736500336435,8.032028246702923e-50
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,-1.229296875,-0.4197930142302717,0.43961736500336435,8.032028246702923e-50
Argentina,having casual sex,-0.051199427139276756,-0.1734375,0.16300129366106098,0.43961736500336435,8.032028246702923e-50
Argentina,political violence,-0.809196193097122,-2.21796875,-0.9655023717119448,0.43961736500336435,8.032028246702923e-50
Argentina,death penalty,-0.4703164703164703,-0.9421875,-0.26131953428201815,0.43961736500336435,8.032028246702923e-50
Armenia,claiming government benefits to which you are not entitled,-0.8081058726220016,-0.61748046875,-0.0820935748167313,0.43961736500336435,8.032028246702923e-50
Armenia,avoiding a fare on public transport,-0.9092821216278006,0.1224609375,0.32632600258732225,0.43961736500336435,8.032028246702923e-50
Armenia,stealing property,-0.9697135559204526,-1.2470703125,-0.4296032772746874,0.43961736500336435,8.032028246702923e-50
Armenia,cheating on taxes,-0.8521564327485379,-1.3025390625,-0.4602199223803364,0.43961736500336435,8.032028246702923e-50
Armenia,someone accepting a bribe in the course of their duties,-0.9374485596707819,-1.3556640625,-0.4895429064251834,0.43961736500336435,8.032028246702923e-50
Armenia,homosexuality,-0.9171250458379172,0.546484375,0.5603708495040967,0.43961736500336435,8.032028246702923e-50
Armenia,prostitution,-0.9198753208654199,-0.5205078125,-0.02856834842604572,0.43961736500336435,8.032028246702923e-50
Armenia,abortion,-0.6698306346547553,-0.4412109375,0.015200517464424301,0.43961736500336435,8.032028246702923e-50
Armenia,divorce,-0.4196814876185216,-0.08125,0.21388529538594225,0.43961736500336435,8.032028246702923e-50
Armenia,sex before marriage,-0.6679608060639673,0.6015625,0.5907718844329453,0.43961736500336435,8.032028246702923e-50
Armenia,suicide,-0.9302474207979551,-1.153515625,-0.3779646399310048,0.43961736500336435,8.032028246702923e-50
Armenia,euthanasia,-0.675446049277825,-0.8802734375,-0.22714532125916354,0.43961736500336435,8.032028246702923e-50
Armenia,for a man to beat his wife,-0.9453103636860815,-0.0361328125,0.23878827080638199,0.43961736500336435,8.032028246702923e-50
Armenia,parents beating children,-0.7974822112753147,-1.168359375,-0.3861578266494179,0.43961736500336435,8.032028246702923e-50
Armenia,violence against other people,-0.9399744572158365,-0.7755859375,-0.16936179387667105,0.43961736500336435,8.032028246702923e-50
Armenia,"terrorism as a political, ideological or religious mean",-0.946843853820598,-0.615234375,-0.08085381630012933,0.43961736500336435,8.032028246702923e-50
Armenia,having casual sex,-0.8479338842975207,-0.6,-0.07244501940491599,0.43961736500336435,8.032028246702923e-50
Armenia,political violence,-0.958943201693823,-1.4708984375,-0.5531479085812852,0.43961736500336435,8.032028246702923e-50
Armenia,death penalty,-0.630057803468208,-0.458984375,0.005390254420008622,0.43961736500336435,8.032028246702923e-50
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,0.13984375,0.33592065545493743,0.43961736500336435,8.032028246702923e-50
